DyadId,ConflictId,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,Year,IntensityLevel,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
327,1-137,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Bahrain, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of USA",Taleban,1146,,2,,2012,2,4,18/02/1995,1,14/02/2003,2,700,"339, 371, 900, 305, 373, 692, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2",,,700,3,1.0-2016
327,1-137,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of USA",Taleban,1146,,2,,2011,2,4,18/02/1995,1,14/02/2003,2,700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2",,,700,3,1.0-2016
327,1-137,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of USA",Taleban,1146,,2,,2010,2,4,18/02/1995,1,14/02/2003,2,700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 640, 369, 696, 200, 2",,,700,3,1.0-2016
327,1-137,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of USA",Taleban,1146,,2,,2009,2,4,18/02/1995,1,14/02/2003,2,700,"339, 900, 373, 211, 346, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 325, 367, 368, 212, 343, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 230, 380, 640, 369, 696, 200, 2",,,700,3,1.0-2016
327,1-137,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Turkey, Government of United Kingdom, Government of USA",Taleban,1146,,2,,2008,2,4,18/02/1995,1,14/02/2003,2,700,"339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 210, 920, 385, 770, 290, 235, 360, 317, 349, 230, 380, 640, 200, 2",,,700,3,1.0-2016
327,1-137,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Switzerland, Government of Turkey, Government of United Kingdom, Government of USA",Taleban,1146,,2,,2007,2,4,18/02/1995,1,14/02/2003,2,700,"339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 343, 210, 920, 385, 770, 290, 235, 360, 317, 349, 230, 380, 225, 640, 200, 2",,,700,3,1.0-2016
327,1-137,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Switzerland, Government of Turkey, Government of United Kingdom, Government of USA",Taleban,1146,,2,,2006,2,4,18/02/1995,1,14/02/2003,2,700,"339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 210, 920, 385, 770, 290, 235, 360, 317, 349, 230, 380, 225, 640, 200, 2",,,700,3,1.0-2016
327,1-137,Afghanistan,Government of Afghanistan,"Government of Australia, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Germany, Government of Italy, Government of Netherlands, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Slovakia, Government of Spain, Government of United Kingdom, Government of USA",Taleban,1146,,2,,2005,2,4,18/02/1995,1,14/02/2003,2,700,"900, 211, 20, 390, 220, 260, 325, 210, 385, 770, 290, 360, 317, 230, 200, 2",,,700,3,1.0-2016
327,1-137,Afghanistan,Government of Afghanistan,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of France, Government of Germany, Government of Italy, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Spain, Government of United Kingdom, Government of USA",Taleban,1146,,2,,2004,1,4,18/02/1995,1,14/02/2003,2,700,"211, 20, 316, 220, 260, 325, 770, 290, 235, 360, 317, 230, 200, 2",,,700,3,1.0-2016
327,1-137,Afghanistan,Government of Afghanistan,"Government of Australia, Government of Denmark, Government of France, Government of Germany, Government of Italy, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Poland, Government of Rumania, Government of United Kingdom, Government of USA",Taleban,1146,,2,,2003,1,4,18/02/1995,1,14/02/2003,2,700,"900, 390, 220, 260, 325, 210, 920, 385, 290, 360, 200, 2",,,700,3,1.0-2016
327,1-137,Afghanistan,Government of Afghanistan,,Taleban,1146,,2,,1996,2,3,18/02/1995,1,11/3/1995,1,700,,,,700,3,1.0-2016
327,1-137,Afghanistan,Government of Afghanistan,,Taleban,1146,,2,,1995,2,3,18/02/1995,1,11/3/1995,1,700,,,,700,3,1.0-2016
113,1-212,Niger,Government of Niger,,FDR,1395,,1,Eastern Niger,1995,1,3,23/03/1995,1,10/7/1995,1,436,,,,436,4,1.0-2016
152,1-118,Uganda,Government of Uganda,,WNBF,1338,,2,,1996,1,3,18/10/1995,1,25/04/1996,1,500,,,,500,4,1.0-2016
349,Jan-72,Nepal,Government of Nepal,,CPN-M,1100,,2,,2006,1,3,25/02/1996,1,23/08/1996,1,790,,,,790,3,1.0-2016
349,Jan-72,Nepal,Government of Nepal,,CPN-M,1100,,2,,2005,2,3,25/02/1996,1,23/08/1996,1,790,,,,790,3,1.0-2016
349,Jan-72,Nepal,Government of Nepal,,CPN-M,1100,,2,,2004,2,3,25/02/1996,1,23/08/1996,1,790,,,,790,3,1.0-2016
349,Jan-72,Nepal,Government of Nepal,,CPN-M,1100,,2,,2003,2,3,25/02/1996,1,23/08/1996,1,790,,,,790,3,1.0-2016
349,Jan-72,Nepal,Government of Nepal,,CPN-M,1100,,2,,2002,2,3,25/02/1996,1,23/08/1996,1,790,,,,790,3,1.0-2016
349,Jan-72,Nepal,Government of Nepal,,CPN-M,1100,,2,,2001,1,3,25/02/1996,1,23/08/1996,1,790,,,,790,3,1.0-2016
349,Jan-72,Nepal,Government of Nepal,,CPN-M,1100,,2,,2000,1,3,25/02/1996,1,23/08/1996,1,790,,,,790,3,1.0-2016
349,Jan-72,Nepal,Government of Nepal,,CPN-M,1100,,2,,1999,1,3,25/02/1996,1,23/08/1996,1,790,,,,790,3,1.0-2016
349,Jan-72,Nepal,Government of Nepal,,CPN-M,1100,,2,,1998,1,3,25/02/1996,1,23/08/1996,1,790,,,,790,3,1.0-2016
349,Jan-72,Nepal,Government of Nepal,,CPN-M,1100,,2,,1997,1,3,25/02/1996,1,23/08/1996,1,790,,,,790,3,1.0-2016
349,Jan-72,Nepal,Government of Nepal,,CPN-M,1100,,2,,1996,1,3,25/02/1996,1,23/08/1996,1,790,,,,790,3,1.0-2016
645,1-113,Sudan,Government of Sudan,,NDA,1314,,2,,2001,1,3,20/04/1996,1,20/04/1996,1,625,,,,625,4,1.0-2016
645,1-113,Sudan,Government of Sudan,,NDA,1314,,2,,2000,1,3,20/04/1996,1,20/04/1996,1,625,,,,625,4,1.0-2016
645,1-113,Sudan,Government of Sudan,,NDA,1314,,2,,1999,1,3,20/04/1996,1,20/04/1996,1,625,,,,625,4,1.0-2016
645,1-113,Sudan,Government of Sudan,,NDA,1314,,2,,1998,1,3,20/04/1996,1,20/04/1996,1,625,,,,625,4,1.0-2016
645,1-113,Sudan,Government of Sudan,,NDA,1314,,2,,1997,1,3,20/04/1996,1,20/04/1996,1,625,,,,625,4,1.0-2016
645,1-113,Sudan,Government of Sudan,,NDA,1314,,2,,1996,1,3,20/04/1996,1,20/04/1996,1,625,,,,625,4,1.0-2016
295,1-218,Serbia,Government of Serbia,,UCK,1200,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Luxembourg, Government of Netherlands, Government of Norway, Government of Poland, Government of Portugal, Government of Spain, Government of Turkey, Government of United Kingdom, Government of USA",1,Kosovo,1999,2,4,22/04/1996,1,6/3/1998,2,345,,,"211, 20, 316, 390, 220, 260, 350, 310, 395, 325, 212, 210, 385, 290, 235, 230, 640, 200, 2",345,1,1.0-2016
295,1-218,Serbia,Government of Serbia,,UCK,1200,,1,Kosovo,1998,2,3,22/04/1996,1,6/3/1998,2,345,,,,345,1,1.0-2016
431,1-118,Uganda,Government of Uganda,,UNRF II,1339,,2,,1997,1,3,23/06/1996,2,4/8/1997,1,500,,,,500,4,1.0-2016
128,1-179,Rwanda,Government of Rwanda,,ALiR,2013,,2,,2000,1,3,12/7/1996,1,12/7/1996,1,517,,,,517,4,1.0-2016
128,1-179,Rwanda,Government of Rwanda,,ALiR,2013,,2,,1999,1,3,12/7/1996,1,12/7/1996,1,517,,,,517,4,1.0-2016
128,1-179,Rwanda,Government of Rwanda,,ALiR,2013,,2,,1998,2,3,12/7/1996,1,12/7/1996,1,517,,,,517,4,1.0-2016
128,1-179,Rwanda,Government of Rwanda,,ALiR,2013,,2,,1997,1,3,12/7/1996,1,12/7/1996,1,517,,,,517,4,1.0-2016
128,1-179,Rwanda,Government of Rwanda,,ALiR,2013,,2,,1996,1,3,12/7/1996,1,12/7/1996,1,517,,,,517,4,1.0-2016
299,1-205,Mexico,Government of Mexico,,EPR,1629,,2,,1996,1,3,16/07/1996,1,16/09/1996,1,70,,,,70,5,1.0-2016
307,Jan-67,Myanmar,Government of Myanmar,,RCSS,1098,,1,Shan,2013,1,3,28/09/1996,1,22/08/2013,1,775,,,,775,3,1.0-2016
307,Jan-67,Myanmar,Government of Myanmar,,RCSS,1098,,1,Shan,2011,1,3,28/09/1996,1,27/12/2005,1,775,,,,775,3,1.0-2016
307,Jan-67,Myanmar,Government of Myanmar,,RCSS,1098,,1,Shan,2010,1,3,28/09/1996,1,27/12/2005,1,775,,,,775,3,1.0-2016
307,Jan-67,Myanmar,Government of Myanmar,,RCSS,1098,,1,Shan,2009,1,3,28/09/1996,1,27/12/2005,1,775,,,,775,3,1.0-2016
307,Jan-67,Myanmar,Government of Myanmar,,RCSS,1098,,1,Shan,2008,1,3,28/09/1996,1,27/12/2005,1,775,,,,775,3,1.0-2016
307,Jan-67,Myanmar,Government of Myanmar,,RCSS,1098,,1,Shan,2007,1,3,28/09/1996,1,27/12/2005,1,775,,,,775,3,1.0-2016
307,Jan-67,Myanmar,Government of Myanmar,,RCSS,1098,,1,Shan,2006,1,3,28/09/1996,1,27/12/2005,1,775,,,,775,3,1.0-2016
307,Jan-67,Myanmar,Government of Myanmar,,RCSS,1098,,1,Shan,2005,1,3,28/09/1996,1,27/12/2005,1,775,,,,775,3,1.0-2016
307,Jan-67,Myanmar,Government of Myanmar,,RCSS,1098,,1,Shan,2002,1,3,28/09/1996,1,31/12/1996,5,775,,,,775,3,1.0-2016
307,Jan-67,Myanmar,Government of Myanmar,,RCSS,1098,,1,Shan,2001,1,3,28/09/1996,1,31/12/1996,5,775,,,,775,3,1.0-2016
307,Jan-67,Myanmar,Government of Myanmar,,RCSS,1098,,1,Shan,2000,1,3,28/09/1996,1,31/12/1996,5,775,,,,775,3,1.0-2016
307,Jan-67,Myanmar,Government of Myanmar,,RCSS,1098,,1,Shan,1999,1,3,28/09/1996,1,31/12/1996,5,775,,,,775,3,1.0-2016
307,Jan-67,Myanmar,Government of Myanmar,,RCSS,1098,,1,Shan,1998,1,3,28/09/1996,1,31/12/1996,5,775,,,,775,3,1.0-2016
307,Jan-67,Myanmar,Government of Myanmar,,RCSS,1098,,1,Shan,1997,1,3,28/09/1996,1,31/12/1996,5,775,,,,775,3,1.0-2016
307,Jan-67,Myanmar,Government of Myanmar,,RCSS,1098,,1,Shan,1996,1,3,28/09/1996,1,31/12/1996,5,775,,,,775,3,1.0-2016
423,1-137,Afghanistan,Government of Afghanistan,,UIFSA,1147,Government of Iran,2,,2001,2,4,11/10/1996,1,12/10/1996,1,700,,,630,700,3,1.0-2016
423,1-137,Afghanistan,Government of Afghanistan,,UIFSA,1147,,2,,2000,2,3,11/10/1996,1,12/10/1996,1,700,,,,700,3,1.0-2016
423,1-137,Afghanistan,Government of Afghanistan,,UIFSA,1147,,2,,1999,2,3,11/10/1996,1,12/10/1996,1,700,,,,700,3,1.0-2016
423,1-137,Afghanistan,Government of Afghanistan,,UIFSA,1147,,2,,1998,2,3,11/10/1996,1,12/10/1996,1,700,,,,700,3,1.0-2016
423,1-137,Afghanistan,Government of Afghanistan,,UIFSA,1147,,2,,1997,2,3,11/10/1996,1,12/10/1996,1,700,,,,700,3,1.0-2016
423,1-137,Afghanistan,Government of Afghanistan,,UIFSA,1147,,2,,1996,1,3,11/10/1996,1,12/10/1996,1,700,,,,700,3,1.0-2016
39,Jan-86,Congo,Government of Congo ,,AFDL,1268,"Government of Angola, Government of Rwanda, Government of Uganda",2,,1997,2,4,18/10/1996,1,19/10/1996,1,490,,,"540, 517, 500",490,4,1.0-2016
39,Jan-86,Congo,Government of Congo ,,AFDL,1268,Government of Rwanda,2,,1996,2,4,18/10/1996,1,19/10/1996,1,490,,,517,490,4,1.0-2016
153,1-118,Uganda,Government of Uganda,Government of Congo ,ADF,1337,,2,,2015,1,4,13/11/1996,1,30/06/2013,2,500,490,,,500,4,1.0-2016
153,1-118,Uganda,Government of Uganda,Government of Congo ,ADF,1337,,2,,2014,1,4,13/11/1996,1,30/06/2013,2,500,490,,,500,4,1.0-2016
153,1-118,Uganda,Government of Uganda,Government of Congo ,ADF,1337,,2,,2013,1,4,13/11/1996,1,30/06/2013,2,500,490,,,500,4,1.0-2016
153,1-118,Uganda,Government of Uganda,Government of Congo ,ADF,1337,,2,,2011,1,4,13/11/1996,1,14/07/2010,1,500,490,,,500,4,1.0-2016
153,1-118,Uganda,Government of Uganda,Government of Congo ,ADF,1337,,2,,2010,1,4,13/11/1996,1,14/07/2010,1,500,490,,,500,4,1.0-2016
153,1-118,Uganda,Government of Uganda,,ADF,1337,,2,,2007,1,3,13/11/1996,1,27/03/2007,1,500,,,,500,4,1.0-2016
153,1-118,Uganda,Government of Uganda,,ADF,1337,,2,,2002,1,3,13/11/1996,1,16/11/1996,2,500,,,,500,4,1.0-2016
153,1-118,Uganda,Government of Uganda,,ADF,1337,,2,,2001,1,3,13/11/1996,1,16/11/1996,2,500,,,,500,4,1.0-2016
153,1-118,Uganda,Government of Uganda,,ADF,1337,,2,,2000,1,3,13/11/1996,1,16/11/1996,2,500,,,,500,4,1.0-2016
153,1-118,Uganda,Government of Uganda,,ADF,1337,,2,,1999,1,3,13/11/1996,1,16/11/1996,2,500,,,,500,4,1.0-2016
153,1-118,Uganda,Government of Uganda,,ADF,1337,,2,,1998,1,3,13/11/1996,1,16/11/1996,2,500,,,,500,4,1.0-2016
153,1-118,Uganda,Government of Uganda,,ADF,1337,,2,,1997,1,3,13/11/1996,1,16/11/1996,2,500,,,,500,4,1.0-2016
153,1-118,Uganda,Government of Uganda,,ADF,1337,,2,,1996,1,3,13/11/1996,1,16/11/1996,2,500,,,,500,4,1.0-2016
326,26-Jan,Myanmar,Government of Myanmar,,BMA,1033,,1,Mon,1996,1,3,23/12/1996,5,23/12/1996,5,775,,,,775,3,1.0-2016
762,1-255,Niger,Government of Niger,,UFRA,1378,,2,,1997,1,3,30/12/1996,2,19/10/1997,1,436,,,,436,4,1.0-2016
52,1-168,Ethiopia,Government of Ethiopia,,ARDUF,1372,,1,Afar,1996,1,3,31/12/1996,5,31/12/1996,5,530,,,,530,4,1.0-2016
15,Jan-90,Burundi,Government of Burundi,,Palipehutu-FNL,1278,,2,,2008,1,3,14/03/1997,1,1/3/2008,2,516,,,,516,4,1.0-2016
15,Jan-90,Burundi,Government of Burundi,,Palipehutu-FNL,1278,,2,,2006,1,3,14/03/1997,1,14/03/1997,1,516,,,,516,4,1.0-2016
15,Jan-90,Burundi,Government of Burundi,,Palipehutu-FNL,1278,,2,,2005,1,3,14/03/1997,1,14/03/1997,1,516,,,,516,4,1.0-2016
15,Jan-90,Burundi,Government of Burundi,,Palipehutu-FNL,1278,,2,,2004,1,3,14/03/1997,1,14/03/1997,1,516,,,,516,4,1.0-2016
15,Jan-90,Burundi,Government of Burundi,,Palipehutu-FNL,1278,,2,,2003,1,3,14/03/1997,1,14/03/1997,1,516,,,,516,4,1.0-2016
15,Jan-90,Burundi,Government of Burundi,,Palipehutu-FNL,1278,,2,,2002,1,3,14/03/1997,1,14/03/1997,1,516,,,,516,4,1.0-2016
15,Jan-90,Burundi,Government of Burundi,,Palipehutu-FNL,1278,,2,,2001,1,3,14/03/1997,1,14/03/1997,1,516,,,,516,4,1.0-2016
15,Jan-90,Burundi,Government of Burundi,,Palipehutu-FNL,1278,,2,,2000,1,3,14/03/1997,1,14/03/1997,1,516,,,,516,4,1.0-2016
15,Jan-90,Burundi,Government of Burundi,,Palipehutu-FNL,1278,,2,,1999,1,3,14/03/1997,1,14/03/1997,1,516,,,,516,4,1.0-2016
15,Jan-90,Burundi,Government of Burundi,,Palipehutu-FNL,1278,,2,,1998,1,3,14/03/1997,1,14/03/1997,1,516,,,,516,4,1.0-2016
15,Jan-90,Burundi,Government of Burundi,,Palipehutu-FNL,1278,,2,,1997,1,3,14/03/1997,1,14/03/1997,1,516,,,,516,4,1.0-2016
321,1-228,Myanmar,Government of Myanmar,,UWSA,1207,,1,Wa,1997,1,3,16/03/1997,5,16/03/1997,5,775,,,,775,3,1.0-2016
131,1-187,Sierra Leone,Government of Sierra Leone,"Government of Ghana, Government of Guinea, Government of Mali, Government of Nigeria",AFRC,1385,,2,,1999,2,4,25/05/1997,1,25/05/1997,1,451,"452, 438, 432, 475",,,451,4,1.0-2016
131,1-187,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",AFRC,1385,,2,,1998,2,4,25/05/1997,1,25/05/1997,1,451,"438, 475",,,451,4,1.0-2016
131,1-187,Sierra Leone,Government of Sierra Leone,,AFRC,1385,,2,,1997,1,3,25/05/1997,1,25/05/1997,1,451,,,,451,4,1.0-2016
132,1-187,Sierra Leone,Government of Sierra Leone,,Kamajors,1386,"Government of Guinea, Government of Nigeria",2,,1998,1,4,27/05/1997,2,28/05/1997,1,451,,,"438, 475",451,4,1.0-2016
132,1-187,Sierra Leone,Government of Sierra Leone,,Kamajors,1386,"Government of Guinea, Government of Nigeria",2,,1997,1,4,27/05/1997,2,28/05/1997,1,451,,,"438, 475",451,4,1.0-2016
415,1-200,Tajikistan,Government of Tajikistan,,Forces of Khudoberdiyev,1189,,2,,1998,1,3,17/06/1997,1,30/08/1997,5,702,,,,702,3,1.0-2016
415,1-200,Tajikistan,Government of Tajikistan,,Forces of Khudoberdiyev,1189,,2,,1997,1,3,17/06/1997,1,30/08/1997,5,702,,,,702,3,1.0-2016
44,1-184,Djibouti,Government of Djibouti,,FRUD - AD,1383,,2,,1999,1,3,1/9/1997,1,24/07/1999,1,522,,,,522,4,1.0-2016
35,1-213,Comoros,Government of Comoros,,MPA/Republic of Anjouan,1397,,1,Anjouan,1997,1,3,3/9/1997,1,5/9/1997,2,581,,,,581,4,1.0-2016
37,1-214,Congo,Government of Congo,"Government of Angola, Government of Chad",Cocoyes,1400,,2,,1999,1,4,18/10/1997,1,18/10/1997,1,484,"540, 483",,,484,4,1.0-2016
37,1-214,Congo,Government of Congo,"Government of Angola, Government of Chad",Cocoyes,1400,,2,,1998,1,4,18/10/1997,1,18/10/1997,1,484,"540, 483",,,484,4,1.0-2016
37,1-214,Congo,Government of Congo,"Government of Angola, Government of Chad",Cocoyes,1400,,2,,1997,1,4,18/10/1997,1,18/10/1997,1,484,"540, 483",,,484,4,1.0-2016
45,1-215,Eritrea,Government of Eritrea,,Government of Ethiopia,530,,1,Common border,2000,2,2,6/5/1998,1,31/05/1998,2,531,,530,,"530, 531",4,1.0-2016
45,1-215,Eritrea,Government of Eritrea,,Government of Ethiopia,530,,1,Common border,1999,2,2,6/5/1998,1,31/05/1998,2,531,,530,,"530, 531",4,1.0-2016
45,1-215,Eritrea,Government of Eritrea,,Government of Ethiopia,530,,1,Common border,1998,2,2,6/5/1998,1,31/05/1998,2,531,,530,,"530, 531",4,1.0-2016
14,Jan-90,Burundi,Government of Burundi,,CNDD-FDD ,1280,,2,,2003,1,3,7/6/1998,2,22/11/1998,1,516,,,,516,4,1.0-2016
14,Jan-90,Burundi,Government of Burundi,,CNDD-FDD ,1280,,2,,2002,1,3,7/6/1998,2,22/11/1998,1,516,,,,516,4,1.0-2016
14,Jan-90,Burundi,Government of Burundi,,CNDD-FDD ,1280,,2,,2001,1,3,7/6/1998,2,22/11/1998,1,516,,,,516,4,1.0-2016
14,Jan-90,Burundi,Government of Burundi,,CNDD-FDD ,1280,,2,,2000,1,3,7/6/1998,2,22/11/1998,1,516,,,,516,4,1.0-2016
14,Jan-90,Burundi,Government of Burundi,,CNDD-FDD ,1280,,2,,1999,1,3,7/6/1998,2,22/11/1998,1,516,,,,516,4,1.0-2016
58,1-216,Guinea-Bissau,Government of Guinea-Bissau,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",1402,,2,,1999,1,4,7/6/1998,1,7/6/1998,1,404,"438, 433",,,404,4,1.0-2016
14,Jan-90,Burundi,Government of Burundi,,CNDD-FDD ,1280,,2,,1998,1,3,7/6/1998,2,22/11/1998,1,516,,,,516,4,1.0-2016
58,1-216,Guinea-Bissau,Government of Guinea-Bissau,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",1402,,2,,1998,1,4,7/6/1998,1,7/6/1998,1,404,"438, 433",,,404,4,1.0-2016
651,1-254,Congo,Government of Congo ,,BDK,1415,,1,Kongo Kingdom,2008,1,3,2/7/1998,1,1/2/2007,2,490,,,,490,4,1.0-2016
651,1-254,Congo,Government of Congo ,,BDK,1415,,1,Kongo Kingdom,2007,1,3,2/7/1998,1,1/2/2007,2,490,,,,490,4,1.0-2016
40,Jan-86,Congo,Government of Congo ,"Government of Angola, Government of Namibia, Government of Zimbabwe",RCD,1270,Government of Rwanda,2,,2001,1,4,1/8/1998,1,3/8/1998,1,490,"540, 565, 552",,517,490,4,1.0-2016
40,Jan-86,Congo,Government of Congo ,"Government of Angola, Government of Namibia, Government of Zimbabwe",RCD,1270,Government of Rwanda,2,,2000,1,4,1/8/1998,1,3/8/1998,1,490,"540, 565, 552",,517,490,4,1.0-2016
40,Jan-86,Congo,Government of Congo ,"Government of Angola, Government of Chad, Government of Namibia, Government of Zimbabwe",RCD,1270,"Government of Rwanda, Government of Uganda",2,,1999,2,4,1/8/1998,1,3/8/1998,1,490,"540, 483, 565, 552",,"517, 500",490,4,1.0-2016
